1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,99465;0,99465;0,99465;0,99465;0,99465;0,99465;0,9893;0,9893;0,9893;0,98396;0,98396;0,98396;0,97861;0,97861;0,97861;0,97326;0,97326;0,97326;0,96791;0,96791;0,96791;0,95722;0,95187;0,95187;0,95187;0,94118;0,94118;0,94118;0,94118;0,94118;0,93583;0,93048;0,93048;0,92513;0,91979;0,91979;0,91979;0,91979;0,91979;0,91979;0,91444;0,91444;0,91444;0,91444;0,91444;0,91444;0,90909;0,8984;0,8984;0,8984;0,8984;0,8984;0,8984;0,89305;0,8877;0,8877;0,8877;0,88235;0,88235;0,87701;0,86096;0,85561;0,85561;0,84492;0,83957;0,83957;0,83422;0,82888;0,82888;0,82888;0,82888;0,82353;0,81818;0,81818;0,81818;0,81818;0,81818;0,80749;0,80214;0,80214;0,80214;0,79679;0,79679;0,79679;0,79144;0,79144;0,7754;0,76471;0,76471;0,76471;0,75401;0,74866;0,74332;0,74332;0,74332;0,74332;0,74332;0,74332;0,72727;0,72727;0,72193;0,71658;0,71658;0,71123;0,70588;0,70053;0,70053;0,69519;0,69519;0,68984;0,68449;0,67914;0,6631;0,6631;0,65775;0,64706;0,63102;0,62567;0,62567;0,60963;0,59893;0,58824;0,58289;0,57754;0,56684;0,55615;0,5508;0,5508;0,54545;0,54545;0,53476;0,52406;0,51872;0,51872;0,50267;0,49733;0,48663;0,47594;0,47594;0,45989;0,45455;0,43316;0,42781;0,42246;0,41176;0,41176;0,40642;0,39572;0,39037;0,37433;0,35829;0,35294;0,34225;0,3369;0,3262;0,29947;0,29947;0,28877;0,28877;0,28342;0,27273;0,27273;0,26203;0,25668;0,25668;0,25134;0,24599;0,24064;0,22995;0,21925;0,21925;0,20856;0,20856;0,20321;0,19251;0,18717;0,16578;0,16043;0,14973;0,13904;0,12834;0,12834;0,12299;0,11765;0,1123;0,1016;0,1016;0,096257;0,090909;0,090909;0,074866;0,069519;0,069519;0,069519;0,064171;0,058824;0,053476;0,053476;0,053476;0,053476;0,053476;0,042781;0,037433;0,026738;0,026738;0,026738;0,02139;0,02139;0,016043;0,010695;0,0053476;0,0053476;0,0053476;0,0053476;0,0053476;0,0053476;0,0053476;0,0053476;0,0053476;0,0053476;0,0053476;0,0053476;0,0053476;0,0053476;0,0053476;0,0053476;0,0053476;0,0053476;0,0053476;0,0053476;0,0053476;0,0053476;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00011472;0,00011472;0,00011472;0,00011472;0,00011472;0,00011472;0,00011472;0,00011472;0,00011472;0,00011472;0,00011472;0,00011472;0,00011472;0,00011472;0,00011472;0,00011472;0,00011472;0,00011472;0,00011472;0,00011472;0,00011472;0,00011472;0,00011472;0,00011472;0,00011472;0,00011472;0,00011472;0,00011472;0,00011472;0,00011472;0,00011472;0,00011472;0,00011472;0,00022944;0,00022944;0,00022944;0,00034416;0,00034416;0,00034416;0,00034416;0,00045887;0,00045887;0,00045887;0,00045887;0,00057359;0,00080303;0,00080303;0,00091775;0,00091775;0,00091775;0,00091775;0,00091775;0,0010325;0,0010325;0,0012619;0,0012619;0,0014913;0,0014913;0,0014913;0,0016061;0,0017208;0,0018355;0,0019502;0,0021796;0,0022944;0,0022944;0,0022944;0,0022944;0,0024091;0,0025238;0,0025238;0,0025238;0,0026385;0,0026385;0,0027532;0,0027532;0,0027532;0,0027532;0,002868;0,0029827;0,0029827;0,0032121;0,0033268;0,0034416;0,003671;0,003671;0,0040151;0,0040151;0,0042446;0,0042446;0,004474;0,0045887;0,0045887;0,0045887;0,0048182;0,0050476;0,0053918;0,0057359;0,0060801;0,0063095;0,0064242;0,0065389;0,0065389;0,0068831;0,0069978;0,0072273;0,0074567;0,0076861;0,0080303;0,008145;0,0083744;0,0086039;0,008948;0,0096363;0,0098658;0,010325;0,010784;0,011013;0,011242;0,011357;0,011701;0,011931;0,012275;0,012848;0,013078;0,013537;0,013996;0,014569;0,015258;0,015487;0,016175;0,016978;0,017896;0,01847;0,019273;0,020535;0,020993;0,021452;0,021911;0,0226;0,022944;0,023861;0,024894;0,025582;0,025812;0,0265;0,027877;0,028794;0,029253;0,0304;0,031548;0,032351;0,033154;0,034071;0,034989;0,036136;0,037513;0,038775;0,039693;0,040381;0,041528;0,043134;0,044281;0,045887;0,047952;0,04887;0,05082;0,052312;0,054606;0,055983;0,058277;0,060457;0,061489;0,063439;0,06516;0,066537;0,068602;0,070552;0,072387;0,073993;0,076861;0,079729;0,082712;0,084892;0,08776;0,089939;0,093266;0,096249;0,099346;0,1021;0,10543;0,10715;0,11036;0,1146;0,11827;0,12045;0,12539;0,12791;0,13124;0,13479;0,13801;0,14237;0,14695;0,15212;0,15716;0,16175;0,16588;0,17196;0,17552;0,17976;0,18343;0,18768;0,19261;0,19812;0,20294;0,20684;0,21257;0,21831;0,2237;0,22829;0,23357;0,23942;0,24424;0,24986;0,25513;0,26098;0,26649;0,27142;0,27624;0,2837;0,28943;0,2962;0,30274;0,30997;0,31754;0,32374;0,32924;0,33647;0,34347;0,35001;0,35632;0,36297;0,36939;0,37513;0,38201;0,38821;0,39394;0,40186;0,40909;0,41631;0,42308;0,42962;0,43708;0,44327;0,45027;0,45761;0,46576;0,47379;0,48067;0,48698;0,49535;0,5027;0,50946;0,51727;0,52392;0,53195;0,54032;0,54709;0,55478;0,5612;0,56751;0,57371;0,58013;0,58736;0,59218;0,59952;0,60514;0,61225;0,61982;0,62682;0,63313;0,64013;0,64724;0,6563;0,6625;0,66869;0,67638;0,68407;0,69003;0,69818;0,70345;0,71125;0,71676;0,72353;0,72949;0,73534;0,74211;0,74865;0,75508;0,7607;0,76792;0,77286;0,77871;0,78307;0,79075;0,79637;0,80326;0,80968;0,81507;0,82081;0,82609;0,83205;0,83813;0,8441;848;0,85316;0,85775;0,86188;0,86773;0,87243;0,87668;0,88184;0,88517;0,89021;0,89469;0,89939;0,90352;0,90662;0,91098;0,91557;0,91981;0,92417;0,92807;0,93117;0,93404;0,93633;0,94115;0,94482;0,94826;0,9509;954;0,95629;0,9587;0,96145;0,96398;0,96558;0,96731;0,96937;0,97109;0,97224;0,97339;0,97476;0,97671;0,97843;0,97992;0,98119;0,98291;0,98348;0,98428;0,98532;0,98589;0,98681;0,98761;0,98795;0,9891;0,99002;0,99151;0,99243;0,99335;0,99369;0,99426;0,99495;0,9953;0,99587;0,99587;0,99656;0,99679;0,99702;0,99725;0,99748;0,99759;0,99782;0,99805;0,99828;0,99851;0,99874;0,9992;0,9992;0,9992;0,99931;0,99989;0,99989;0,99989;0,99989;0,99989;0,99989;0,99989;0,99989;0,99989;0,99989;0,99989;0,99989;0,99989;0,99989;0,99989;0,99989;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
