1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.99848,0.99848,0.99848,0.99848,0.99848,0.99848,0.99848,0.99848,0.99848,0.99848,0.99848,0.99848,0.99848,0.99848,0.99848,0.99848,0.99848,0.99848,0.99848,0.99848,0.99848,0.99848,0.99848,0.99848,0.99848,0.99848,0.99848,0.99848,0.99848,0.99848,0.99848,0.99848,0.99848,0.99848,0.99848,0.99848,0.99848,0.99848,0.99848,0.99848,0.99848,0.99848,0.99848,0.99848,0.99848,0.99848,0.99848,0.99848,0.99848,0.99848,0.99848,0.99848,0.99848,0.99697,0.99697,0.99545,0.99545,0.99545,0.99545,0.99545,0.99545,0.99545,0.99545,0.99545,0.99545,0.99545,0.99545,0.99545,0.99545,0.99545,0.99545,0.99394,0.99394,0.99394,0.99394,0.99394,0.99394,0.99394,0.99394,0.99394,0.99394,0.99394,0.99394,0.99394,0.99394,0.99394,0.99242,0.99242,0.99242,0.99242,0.99242,0.99091,0.98788,0.98788,0.98788,0.98636,0.98636,0.98636,0.98636,0.98636,0.98485,0.98485,0.98333,0.98182,0.98182,0.98182,0.98182,0.98182,0.9803,0.97727,0.97727,0.97727,0.97727,0.97727,0.97727,0.97727,0.97576,0.97576,0.97576,0.97576,0.97576,0.97576,0.97576,0.97576,0.97121,0.97121,0.9697,0.9697,0.9697,0.9697,0.9697,0.9697,0.9697,0.96818,0.96818,0.96818,0.96667,0.96515,0.96515,0.96364,0.96364,0.96364,0.96212,0.95909,0.95758,0.95455,0.95303,0.95303,0.95,0.95,0.94848,0.94848,0.94848,0.94697,0.94545,0.94545,0.94394,0.94242,0.93939,0.93939,0.93636,0.93485,0.93333,0.93182,0.93182,0.93182,0.92879,0.92576,0.92121,0.91818,0.91667,0.91515,0.91515,0.91212,0.91061,0.90909,0.90606,0.90606,0.90152,0.9,0.89545,0.89394,0.89242,0.88939,0.8803,0.87879,0.87424,0.87121,0.8697,0.86667,0.86364,0.86212,0.85455,0.85152,0.84848,0.84394,0.83939,0.83333,0.82727,0.82424,0.82273,0.81667,0.81212,0.80758,0.80455,0.8,0.79394,0.78939,0.78333,0.77727,0.77121,0.76667,0.76212,0.75909,0.75455,0.75,0.75,0.74545,0.74091,0.73939,0.73485,0.73182,0.7197,0.71667,0.71061,0.70758,0.70303,0.69848,0.69545,0.68939,0.68182,0.67424,0.6697,0.65606,0.64697,0.64394,0.64091,0.63485,0.63182,0.62879,0.6197,0.61061,0.60303,0.59242,0.5803,0.56515,0.55303,0.54394,0.53788,0.5303,0.52727,0.52273,0.51818,0.51212,0.50455,0.50152,0.49697,0.48788,0.47576,0.46818,0.46515,0.46061,0.45455,0.45,0.44242,0.43788,0.42576,0.42121,0.41667,0.40909,0.39697,0.38788,0.37576,0.36818,0.35758,0.34697,0.34394,0.33485,0.32273,0.31818,0.30152,0.29394,0.29091,0.28788,0.27727,0.27121,0.26364,0.25455,0.24394,0.23636,0.22727,0.2197,0.21667,0.20909,0.19697,0.19394,0.18636,0.17576,0.16212,0.15303,0.15152,0.14545,0.13485,0.1303,0.12273,0.11515,0.10909,0.10758,0.1,0.089394,0.087879,0.077273,0.075758,0.074242,0.066667,0.059091,0.054545,0.05303,0.05,0.040909,0.039394,0.034848,0.033333,0.031818,0.031818,0.028788,0.027273,0.022727,0.022727,0.018182,0.018182,0.015152,0.012121,0.010606,0.0060606,0.0060606,0.0060606,0.0060606,0.0060606,0.0045455,0.0045455,0.0045455,0.0030303,0.0030303,0.0030303,0.0015152,0.0015152,0.0015152,0.0015152,0.0015152,0.0015152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001213,0.0001213,0.0001213,0.0001213,0.0002426,0.0003639,0.0003639,0.0003639,0.0003639,0.0004852,0.0004852,0.0004852,0.0004852,0.0004852,0.0004852,0.0004852,0.0007278,0.0007278,0.0007278,0.0009704,0.0010917,0.0010917,0.001213,0.001213,0.001213,0.0014556,0.0014556,0.0015769,0.0016982,0.0016982,0.0019408,0.0023047,0.002426,0.0025473,0.0025473,0.0026686,0.0030325,0.0032751,0.0035177,0.003639,0.0041242,0.0041242,0.0042455,0.0044881,0.0044881,0.0046094,0.0047307,0.0047307,0.0050946,0.0052159,0.0058224,0.0059437,0.0061863,0.0066715,0.0067928,0.007278,0.0078845,0.0083697,0.0087336,0.0092188,0.0094614,0.0099466,0.0099466,0.010189,0.010432,0.010796,0.011524,0.011887,0.012615,0.012737,0.0131,0.013707,0.014556,0.015041,0.016012,0.016497,0.016861,0.017225,0.01771,0.018559,0.018802,0.018923,0.019529,0.020136,0.020864,0.02147,0.021955,0.022441,0.023654,0.024624,0.024988,0.025716,0.026807,0.027778,0.028748,0.029355,0.030082,0.030932,0.031781,0.032872,0.034207,0.035298,0.035905,0.036875,0.038088,0.038816,0.039665,0.040514,0.041485,0.042455,0.043911,0.045609,0.046579,0.048278,0.050582,0.052038,0.0541,0.05507,0.056405,0.057618,0.059316,0.061378,0.063683,0.065502,0.066958,0.069384,0.071325,0.073872,0.076055,0.078117,0.080665,0.084061,0.085881,0.088792,0.090975,0.093401,0.095585,0.098011,0.10068,0.10262,0.10687,0.10905,0.11196,0.11378,0.11681,0.12021,0.12276,0.12542,0.12858,0.13137,0.13452,0.13755,0.14095,0.14386,0.14702,0.14944,0.15296,0.15623,0.15915,0.16133,0.16448,0.16752,0.17225,0.17516,0.17843,0.18268,0.18571,0.18996,0.19275,0.19711,0.20172,0.20645,0.20973,0.213,0.21701,0.22162,0.22574,0.22986,0.23205,0.23629,0.24151,0.24527,0.24976,0.25546,0.26043,0.26541,0.26941,0.27329,0.27523,0.27911,0.28166,0.28724,0.29088,0.29488,0.29901,0.30422,0.30871,0.31223,0.31587,0.31999,0.3269,0.33224,0.33637,0.34255,0.34862,0.3542,0.36075,0.36705,0.37324,0.37882,0.38355,0.39047,0.39738,0.40332,0.40854,0.41485,0.41994,0.4277,0.43389,0.44032,0.44663,0.45488,0.46179,0.46858,0.47441,0.4812,0.48763,0.49575,0.50267,0.50995,0.51698,0.52353,0.53311,0.54148,0.5507,0.55968,0.56829,0.57739,0.58637,0.59474,0.60335,0.61111,0.61972,0.62943,0.63889,0.64787,0.65599,0.66606,0.67868,0.68705,0.69663,0.70742,0.71749,0.72877,0.73933,0.75073,0.76249,0.7739,0.78554,0.79755,0.80822,0.81841,0.828,0.83806,0.84983,0.86148,0.87409,0.88222,0.8935,0.90357,0.91327,0.92334,0.93171,0.9402,0.94966,0.95633,0.96349,0.96967,0.97307,0.97768,0.98229,0.98666,0.98993,0.99236,0.99418,0.99612,0.99709,0.99782,0.99891,0.99927,0.99927,0.99951,0.99976,0.99976,0.99976,0.99976,0.99976,0.99976,0.99976,0.99976,0.99976,0.99976,0.99976
