0.0080863,0.15903,0.0040431,0.0067385,0.0026954,0.022911,0.18464,0.041779,0.23989,0.04717,0.01752,0.02965
0.0080863,0.17385,0.0053908,0.009434,0,0.022911,0.19272,0.055256,0.30997,0.057951,0.018868,0.03504
0.04717,0.048518,0.044474,0.03504,0.036388,0.043127,0.071429,0.044474,0.061995,0.044474,0.044474,0.043127
0.018868,0.033693,0.012129,0.010782,0.009434,0.016173,0.036388,0.020216,0.033693,0.024259,0.018868,0.01752
