0.10692,0.038522,0.038522,0.011792,0.048742,0.10142,0.099843
0.11242,0.047956,0.047956,0.018868,0.069182,0.10613,0.11635
0.047956,0.046384,0.046384,0.041667,0.035377,0.051101,0.060535
0.025943,0.02044,0.016509,0.014151,0.012579,0.025943,0.031447
